C[C@H]1/C=C\C=C(/C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(OC=C[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=NC6(CCN(CC6)CC(C)C)N=C25)O)\C,1,,CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C,1,,CCCCNC(=O)N,0,,COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N,0,,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)[O-])[O-])Cl)Cl.[Na+].[Na+],1,,CCCCCCCCCCCCOC(=O)C1=CC=C(C=C1)O,1,,,,,,
CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,1,,CCNC1=NC(=NC(=N1)SC)NC(C)(C)C,1,,CCCCCCCCCCCC[N+](C)(C)CC(=O)[O-],0,,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.CS(=O)(=O)O,0,,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6,1,,C1=CC(=CC(=C1)F)CN2C3=C(C=C(C=C3)F)C=C2C(=O)NC4=CC5=C(C=C4)NC=C5,1,,,,,,
CC[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/C[C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)\C)C,1,,COC1=CC=C(C=C1)O,0,,COC1=CC=C(C=C1)CCO,1,,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O.OP(=O)(O)O,0,,C1CCC(CC1)O,0,,C1CC2=C(C[C@@H]1NS(=O)(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4N2CCC(=O)O,0,,,,,,
CCCCCCCCCCCCN(CCO)CCO,1,,CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(=O)N2C=CN=C2,1,,C1=CC(=C(C=C1N)N)S(=O)(=O)O,0,,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2,1,,C=CC(=O)OCC(CO)(COCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C,1,,CCC1=CC=CC(=C1N(COCC)C(=O)CS(=O)(=O)O)C,0,,,,,,
C1(C(=O)NC(=O)N1)NC(=O)N,0,,CC1=CC(=C(C=C1C)Cl)O,0,,CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2.Cl,0,,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O.Cl,0,,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,0,,CCOC(=O)[C@H](C)O,0,,,,,,
C1=CC(=CC=C1F)Br,0,,CC1=CC=C(C=C1)N.Cl,1,,CC(C)(C)C1=CC(=O)C(=CC1=O)C(C)(C)C,1,,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O.Cl,0,,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,0,,C1=CC=C(C=C1)CO,0,,,,,,
CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=C,1,,C1C2=CC=CC=C2C3=C1C=C(C=C3)[N+](=O)[O-],1,,C1C2=CC=CC=C2C(=O)O1,0,,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,0,,CC1=C(C(=C(C=C1)C)O)C,0,,C1=CC=C(C=C1)SCCSC2=CC=CC=C2,1,,,,,,
CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3,0,,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,0,,C(CCC(=O)O)CC(=O)O,0,,COC1=NC(=NC2=C1N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,0,,CC1=C2C(=CC(=C1C(=O)O)O)C(=O)C3=C(C2=O)C(=C(C(=C3O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,0,,CCOP(=O)(SC1=CC=CC=C1)SC2=CC=CC=C2,1,,,,,,
C1=CC2=C(C(=C(C=C2I)I)O)N=C1,0,,CN1CCN(CC1)C2=C(C=C3C(=C2F)N(C=C(C3=O)C(=O)O)CCF)F,0,,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,1,,C[C@H]1/C=C\C=C(/C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(OC=C[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C)\C,1,,C1=CC(=C(C=C1Cl)Cl)O,0,,C1CCOC(C1)N2C=NC3=C(N=CN=C32)NCC4=CC=CC=C4,1,,,,,,
CC(C)(CS(=O)(=O)O)NC(=O)C=C,0,,CC(C)(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,1,,CC(=O)[O-].[K+],0,,C1=C(C(=O)NC(=O)N1)F,0,,C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,1,,C1=C2C(=CC3=C1C(=O)OC3=O)C(=O)OC2=O,0,,,,,,
CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,1,,CC(CC(C#N)(C1=CC=CC=C1)C2=CC=CC=C2)N(C)C,1,,CCC1=CC(=CC=C1)CC,0,,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,0,,CC#N,0,,CCCCCCCCCCCC(=O)N(C)CC(=O)O,1,,,,,,
C1=CC=C2C=C3C(=CC2=C1)C(=NC3=N)N,1,,CCCN1C=C[N+](=C1)C.[I-],0,,C1COCCN1SSC2=NC3=CC=CC=C3S2,1,,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)F)N,0,,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,0,,CNC1=CC=C(C=C1)O.CNC1=CC=C(C=C1)O.OS(=O)(=O)O,1,,,,,,
CC(C)N1C2=NC=NC(=C2C(=N1)C3=CC4=C(N3)C=CC(=C4)O)N,1,,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC.Cl,0,,CN(C)C1=CC=C(C=C1)N,1,,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3.Cl,0,,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Br-],1,,COC(=O)CCCCC(=O)O,0,,,,,,
CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,0,,CC(CO)C1=CC=CC=C1,0,,CC(C)(C)OOC(C)(C)C,0,,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31.Cl,0,,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3.Cl,0,,CC1=CC=C(C=C1)S(=O)(=O)O.C1CN(CC1N)C2=C(C=C3C(=O)C(=CN(C3=N2)C4=C(C=C(C=C4)F)F)C(=O)O)F,1,,,,,,
C1=CC(=CC=C1CC2=CC=C(C=C2)N)N,0,,C=CC(=O)N,0,,C[N+]1=CC=CC=C1/C=N/O.[Cl-],0,,CCN(CC)C(=S)SSC(=S)N(CC)CC,1,,CC[C@@H](C1=CC=CC=C1)N,0,,C1=COC(=C1)CO,0,,,,,,
CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)N,0,,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,0,,C1CNCC2=CC=CC=C21,1,,C[N+]12CCC(CC1)C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O.[Br-],0,,C(CC(=O)O)[C@@H](C(=O)O)NC(=O)N,0,,CC1=C(C(=CC=C1)C)[N+](=O)[O-],0,,,,,,
CC1=C(C(C(=C(N1)N)C(=O)OC2CN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC(C)C,1,,CC(=CCCC(C)(C=C)O)C,0,,C1=CC(=CC(=C1)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],0,,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,0,,CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4,0,,CCCOCCOCCOCCO,0,,,,,,
CCC(=O)OC/C=C/C1=CC=CC=C1,0,,CC(C)OC(=O)COC1=C(C=C(C=C1)Cl)Cl,0,,C1=CC=C(C=C1)CSCC2=CC=CC=C2,1,,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,0,,CC1=CC(=C(C=C1)C)N,0,,CC(C)CC1=C(C(=NC(=C1C(=O)SC)C(F)(F)F)C(F)F)C(=O)SC,1,,,,,,
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,1,,CCN1C=C[N+](=C1)C.C(=[N-])=NC#N,0,,CC(C)C1=CC=C(C=C1)CO,1,,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,0,,CCCCCCCC[Sn](CCCCCCCC)(Cl)Cl,1,,CC(C)(C1=CC=C(C=C1)CNC(=O)C2=C(N=CC=C2)OC3=CC=C(C=C3)F)O,1,,,,,,
[Cl-].[Cl-].[Hg+2],1,,CN(C)C1=CC=C(C=C1)/C=C/C2=CC=C(C=C2)[N+](=O)[O-],1,,C1CCC(CC1)N=C=NC2CCCCC2,0,,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,1,,CCCCCCCCN1C(=O)C=CS1,1,,CC1(CCC=C2[C@@]13CC[C@@H](C3)C2(C)C)C,1,,,,,,
CC(C)(C)C(C)([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CCN([C@@H]3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O.Cl,1,,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,1,,CCNC(=O)/C=C/C1=CC(=CC=C1)Br,0,,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,0,,C=CCC1=CC2=C(C=C1)OCO2,0,,C1=CC=C(C(=C1)C=O)S(=O)(=O)[O-].[Na+],0,,,,,,
C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O.C1=CC=C2C(=C1)C=CC(=C2O)C(=O)O,1,,CC1=NC2=C(N1)C=C(C=C2)Cl,1,,CC(C)CCOC(=O)/C=C/C1=CC=CC=C1,1,,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2.Cl,0,,C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)O)O)Cl)Cl,1,,C1C(S/C(=C(/C#N)\N2C=CN=C2)/S1)C3=CC=CC=C3Cl,1,,,,,,
CC1=C(S(=O)(=O)CCO1)C(=O)NC2=CC=CC=C2,1,,C1CCS(=O)(=O)N(C1)C2=CC=C(C=C2)S(=O)(=O)N,0,,C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2)O)O)O,0,,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,0,,CC(C)C1=CC=CC=C1,0,,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O,0,,,,,,
CCCCCC[N+]1=CC=CC=C1.[Cl-],1,,CC1=CSC(=C1N(C(C)COC)C(=O)CCl)C,1,,C(/C=C/CBr)Br,0,,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,1,,C[C@@H]1CN(C[C@@H](O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C,1,,CC1=CC(=CC(=C1N(C)C)C)OC(=O)NC,1,,,,,,
CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O.CS(=O)(=O)O.O,1,,C1CC(=O)OC1=O,0,,CC1CCC(CC1)C(C)(C)O,0,,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O,0,,COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O,1,,CN(C)C1CSSSC1.C(=O)(C(=O)O)O,1,,,,,,
CC(=O)CN(CC(=O)C)N=O,0,,CCNC1=NC(=NC(=N1)SC)NC(C)(C)C,1,,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,1,,CN/C(=C\[N+](=O)[O-])/NCCSCC1=CSC(=N1)CN(C)C,0,,CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O,0,,CCCCCCCCOC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,0,,,,,,
CC(=O)CCl,0,,CN\1COCN(/C1=N\[N+](=O)[O-])CC2=CN=C(S2)Cl,0,,CCOC1=C(C=NN(C1=O)C)N2CCOCC2,0,,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4,1,,CC(=O)O[Sn](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,1,,C1=CC=C(C=C1)NC(=NC2=CC=CC=C2)N,1,,,,,,
CC(=O)C1=CC=C(C=C1)O,0,,C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CCl)O)O)CCl)O)O)Cl)O,0,,CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O,0,,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,1,,C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0,,COC1=CC=C(C=C1)OC,0,,,,,,
C[NH2+]C.CN(C)C(=S)[S-],1,,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,0,,CCOC(=O)C(C)C(=O)C,0,,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO,0,,CN1CCN(CC1)CCC(=O)N2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,1,,CC(=O)NC1=CC2=C(C=C1)C3=C(C2)C=C(C=C3)NC(=O)C,1,,,,,,
CCNC1=NC(=NC(=N1)Cl)NC(C)C,0,,C1=CC(=C(C=C1Cl)Cl)C(=O)Cl,0,,C1=CC(=C(C=C1Cl)Cl)O,0,,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,0,,CC(=CCOC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)C,0,,C1CNP(=O)(OC1)N(CCCl)CCCl.O,0,,,,,,
CS(=O)(=O)C1=CC=C(C=C1)[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O,0,,CCCCCCOC1=CC=C(C=C1)O,1,,CC(C)N(C(C)C)C(=O)SC/C(=C/Cl)/Cl,1,,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(CS(=O)(=O)O)O.C(CS(=O)(=O)O)O,0,,C([C@@H](C(=O)O)N)OC(=O)C=[N+]=[N-],0,,C1=CC=C(C=C1)C2=CSC(=N2)NN,1,,,,,,
CCC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=C(C(=CC(=C2)CC)C(C)(C)C)O,1,,COC1=CC(=CC(=C1)OC)OC,0,,CCOC(=O)C1=CC=C(C=C1)OCCN2C[C@@H]([C@H]([C@@H]([C@H]2CO)O)O)O,0,,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],1,,CCCCCCCCCCCCCCCO,0,,CC(C)OS(=O)(=O)C,0,,,,,,
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,1,,C1=CC=C(C=C1)CCNC2=CC=CC=C2C(=O)O,1,,C1CN1CCC(=O)OCC(CO)(COC(=O)CCN2CC2)COC(=O)CCN3CC3,0,,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O,1,,C[C@H](C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F.Cl,1,,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O,0,,,,,,
CC1=NC2=C(CC3=C(O2)C=CC(=C3)C(C)C(=O)OCC(=O)N(C)C)C=C1,0,,CC(C(=O)O)O,0,,CCC(=O)OC(C)(CCC=C(C)C)C=C,1,,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCC4)CCC5=C3C=CC(=C5)O,0,,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],1,,CC(=O)NC1=CC=C(C=C1)N,0,,,,,,
CCC1=CC(=C(N=C1)C(=O)O)C(=O)O,0,,COC(=O)C(CBr)Br,0,,CC(CNCC(C)O)O,1,,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)[O-].[K+],0,,CCOC1=C(C=CC(=C1)C(C)(C)C)C2COC(=N2)C3=C(C=CC=C3F)F,1,,C/C(=N\O)/C1=CC=C(C=C1)OCC(=O)N2CCCCC2,1,,,,,,
CCCCCCCCCCCCC1=CC=CC=C1O,1,,C[C@@H]1CCC[C@@H](N1)C.Cl,0,,CC1=NC2=C(C=C(C=C2)CN(C)C3=CC=C(S3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)N1,0,,C1=CC=C(C=C1)C(=O)NCC(=O)O,0,,CC1=C(C=CC=C1Cl)[N+](=O)[O-],0,,CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O,1,,,,,,
C1CN(CCN1CCCC(=O)C2=CC=C(C=C2)F)C3=CC=CC=N3,0,,CC1=C(N=CN1)C2=CC=C(C=C2)Cl,1,,CN1C2=C(C3=C(C=C2)N=CC=C3)N=C1N,0,,CC(=O)N[C@@H](CS)C(=O)O,0,,CC(C)CCCCCCC1=CC=C(C=C1)O,1,,CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,1,,,,,,
CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-],1,,CC(C)(C1=CC=C(C=C1)OC2=CC=C(C=C2)N)C3=CC=C(C=C3)OC4=CC=C(C=C4)N,1,,CCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,1,,C1C(=NC(=O)N1/N=C/C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-])[O-].[Na+],0,,C1COCCN1CCCNC(=O)C2=CC=C(C=C2)Cl,0,,CCN(CC)CC,0,,,,,,
CC1=C(OC(=N1)C2=CC=C(C=C2)Cl)COC(C)(C)C(=O)O,0,,C1=CC=C2C(=C1)C=CC(=C2S(=O)(=O)O)N,1,,CCC=CC#N,0,,C[C@@H]([C@@H](C1=CC(=C(C=C1)O)O)O)N,1,,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,1,,[B-](F)(F)(F)F.CCCCCCCCCCCCN1C=C[N+](=C1)C,1,,,,,,
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])SC#N,1,,CN1CCN(CC1)N,0,,CCCCCBr,0,,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)CO)C)O)F)C,0,,C1=CC(=CC=C1NC(=O)C2=C(C(=CC(=C2)Br)Br)O)Br,1,,CCC/C=C/C=O,0,,,,,,
C1CCC(CC1)SN2C(=O)C3=CC=CC=C3C2=O,1,,C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,1,,CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.[Ca+2],0,,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)O[C@@H]2[C@@H](N(CCO2)CC3=NNC(=O)N3)C4=CC=C(C=C4)F,1,,COC(=O)CCCCC(=O)O,0,,C1=CC=C2C(=C1)C=CC=C2N,1,,,,,,
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,0,,C1CCN(C1)CC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl.Cl,1,,CCCCCCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,1,,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32.Cl,0,,CCOP(=O)(CC)OC1=CC=C(C=C1)[N+](=O)[O-],0,,C1=CC=C(C=C1)N=NC2=CC=CC=C2,0,,,,,,
C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],0,,CCCCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCCCC,1,,C1CCC(CC1)C2CCCCC2=O,0,,CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C,1,,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O.CS(=O)(=O)O,1,,C1=CC2=C(C(=C(C=C2S(=O)(=O)O)I)O)N=C1,0,,,,,,
C(C(=O)CCl)Cl,1,,CC(=O)CC(=O)NC1=CC(=C(C=C1OC)Cl)OC,1,,CCOP(=S)(OCC)SCCSCC,1,,CC(C1=CC2=C(C=C1)C3=C(N2)C=CC(=C3)Cl)C(=O)O,0,,C1=CC(=CC=C1C(=O)O)S(=O)(=O)N,0,,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)CC4=CC(=C(C=C4)Cl)Cl,1,,,,,,
CC(C)(C1=CC=CC=C1)C2=CC(=C(C=C2)O)C(C)(C)C3=CC=CC=C3,1,,CC(=CC1C(C1(C)C)C(=O)OCN2C(=O)C3=C(C2=O)CCCC3)C,1,,CC(=O)OCC1=CC2=C(C=C1)OCO2,1,,CC(C)N=C(N)/N=C(\N)/NC1=CC=C(C=C1)Cl.Cl,0,,C1=CC=C(C=C1)NC2=CC=C(C=C2)N=O,1,,CC(CCC1=CC2=C(C=C1)OCO2)NN.Cl,0,,,,,,
CCCCCCCCBr,0,,CC(=C)C1=CC(=CC=C1)C(=C)C,0,,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],1,,CC[N+](C)(C)C1=CC(=CC=C1)O.[Cl-],0,,C1C=CCC2C1C(=O)N(C2=O)SC(C(Cl)Cl)(Cl)Cl,1,,C[C@@H]1CC(=O)C=C2[C@]1(C[C@@H](CC2)C(=C)C)C,1,,,,,,
CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],1,,C1=NC(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N,0,,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])F,1,,CCC1(CC(=O)NC1=O)C,0,,CC(C)(C)C1=CC(=C(C=C1)O)C(C)(C)C,1,,CN1C=C[N+](=C1)C.COP(=O)([O-])OC,0,,,,,,
CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C,1,,CCOC1=CC=C(C=C1)C(C)(C)COCC2=CC(=CC=C2)OC3=CC=CC=C3,1,,CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3.Cl,0,,CC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O,1,,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,0,,CCOC1=CC=CC=C1OCC2CNCCO2.Cl,0,,,,,,
C1CCC(CC1)NC2CCCCC2,0,,CC[C@H](C1=CC=C(C=C1)O)[C@@H](CC)C2=CC=C(C=C2)O,1,,CCCCCCCCC(=O)C,0,,CN(C)C(=N)N=C(N)N.Cl,0,,[Cl-].[Cl-].[Cd+2],1,,CCCCN1CN(C=C1)C.Br,0,,,,,,
CC1=CC=C(C=C1)N(C)C,0,,CN1CCC(=C2C3=CC=CC=C3CCC4=C2N=CC=C4)CC1,0,,CCOP(=S)(OCC)Cl,1,,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O.Cl,0,,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,1,,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@@]53C)F)F)O,1,,,,,,
CC1=CC(=C(C=C1)NC=NC)C,0,,CC1=NC(=CC(=N1)OC)NS(=O)(=O)C2=CC=C(C=C2)N,0,,CC1=NC=C(N1CCO)[N+](=O)[O-],0,,C1=CC=C2C(=C1)C=NN=C2NN.Cl,0,,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],1,,CCCCCCCCC1CCC(=O)O1,1,,,,,,
C1CCC(=NO)CC1,0,,C/C=C/C/C=C/C/C=C/CC=C,0,,C1=CC=C(C=C1)C[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4.[Cl-],0,,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,1,,C1=C(C(=C(C(=C1I)NC(=O)COCCOCCOCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I,0,,CC(C)(C(=O)O)OC1=CC=C(C=C1)C2CC2(Cl)Cl,0,,,,,,
CC1=NC2=C(C=C1)C(=CC(=C2O)Br)Br,0,,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)Cl,1,,CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3.Cl,1,,COC1=CC=CC=C1OCC(COC(=O)N)O,0,,CN(C)C1=CC=C(C=C1)CCO,0,,COP(=O)(C)OC,0,,,,,,
